,airline,source,destination,departure_time,arrival_time,duration,total_stops,price,day_of_journey,month_of_journey
5831,Jet_Airways,Delhi,Cochin,15:00:00,04:25:00,805,1,14714,3,6
5832,Spicejet,Chennai,Kolkata,08:20:00,10:35:00,135,0,3543,18,5
5833,Air_Asia,Kolkata,Banglore,07:35:00,19:25:00,710,1,6810,6,6
5834,Spicejet,Kolkata,Banglore,09:00:00,11:30:00,150,0,5201,24,3
5835,Multiple_Carriers,Delhi,Cochin,17:30:00,01:30:00,480,1,13377,24,6
5836,Multiple_Carriers,Delhi,Cochin,07:30:00,18:50:00,680,1,14629,21,3
5837,Indigo,Delhi,Cochin,07:30:00,21:00:00,810,1,6093,9,4
5838,Multiple_Carriers,Delhi,Cochin,11:35:00,01:30:00,835,3,15419,12,6
5839,Air_India,Kolkata,Banglore,16:50:00,13:45:00,1255,2,13484,21,5
5840,Air_India,Delhi,Cochin,21:00:00,07:40:00,640,1,8372,18,5
5841,Air_India,Banglore,Delhi,08:15:00,11:20:00,1625,2,8534,15,3
5842,Jet_Airways,Banglore,Delhi,17:45:00,20:45:00,180,0,4030,15,5
5843,Jet_Airways,Delhi,Cochin,09:35:00,04:25:00,1130,2,13292,24,6
5845,Air_India,Delhi,Cochin,08:00:00,19:15:00,675,1,16754,9,3
5846,Indigo,Kolkata,Banglore,17:15:00,19:55:00,160,0,6565,1,3
5847,Jet_Airways,Delhi,Cochin,22:50:00,19:00:00,1210,1,16079,27,5
5848,Jet_Airways,Delhi,Cochin,21:25:00,12:35:00,910,2,11507,9,5
5849,Vistara,Mumbai,Hyderabad,07:30:00,09:25:00,1555,1,12395,6,3
5850,Indigo,Banglore,Delhi,19:35:00,00:35:00,300,1,22153,1,3
5851,Jet_Airways,Delhi,Cochin,06:45:00,12:35:00,1790,2,10919,27,6
5852,Jet_Airways,Kolkata,Banglore,21:10:00,04:45:00,455,1,13759,24,3
5853,Air_India,Delhi,Cochin,05:10:00,08:00:00,170,0,6094,18,4
5854,Air_India,Kolkata,Banglore,09:25:00,13:45:00,1700,2,11542,21,5
5856,Jet_Airways,Banglore,Delhi,11:40:00,10:25:00,1365,1,25735,1,3
5857,Jet_Airways,Banglore,Delhi,22:50:00,23:00:00,1450,1,17471,6,3
5858,Jet_Airways,Kolkata,Banglore,16:30:00,23:35:00,425,1,10844,9,6
5859,Air_India,Delhi,Cochin,19:00:00,07:40:00,760,1,8372,3,6
5860,Indigo,Chennai,Kolkata,11:35:00,14:00:00,145,0,3858,15,6
5861,Indigo,Banglore,Delhi,01:30:00,04:15:00,165,0,5694,15,3
5862,Jet_Airways,Delhi,Cochin,18:15:00,18:50:00,1475,1,17234,3,3
5863,Jet_Airways,Delhi,Cochin,09:25:00,04:25:00,1140,2,11546,9,4
5864,Vistara,Banglore,Delhi,07:00:00,09:40:00,160,0,8028,3,3
5865,Jet_Airways,Banglore,Delhi,19:50:00,22:50:00,180,0,8016,15,6
5866,Air_India,Kolkata,Banglore,20:30:00,20:25:00,1435,1,10413,24,5
5867,Air_India,Banglore,Delhi,11:05:00,22:10:00,665,2,11948,12,3
5868,Jet_Airways,Mumbai,Hyderabad,10:20:00,11:50:00,90,0,3205,1,4
5869,Indigo,Banglore,Delhi,13:00:00,15:50:00,170,0,4423,18,5
5870,Vistara,Banglore,Delhi,07:00:00,09:40:00,160,0,4878,24,3
5871,Indigo,Delhi,Cochin,17:05:00,22:15:00,310,1,5912,15,4
5872,Air_India,Kolkata,Banglore,05:50:00,08:55:00,1625,2,11411,12,5
5873,Multiple_Carriers,Delhi,Cochin,07:00:00,21:00:00,840,1,7618,24,6
5874,Jet_Airways,Banglore,Delhi,15:15:00,18:10:00,175,0,7229,12,4
5875,Indigo,Delhi,Cochin,15:10:00,20:00:00,290,1,6147,27,6
5876,Jet_Airways,Delhi,Cochin,18:25:00,04:25:00,600,2,14237,15,6
5877,Indigo,Delhi,Cochin,07:45:00,13:40:00,355,1,6101,21,3
5878,Air_India,Kolkata,Banglore,16:50:00,05:35:00,765,2,12324,21,5
5879,Vistara,Banglore,Delhi,06:40:00,21:55:00,915,1,18387,1,3
5880,Jet_Airways,Delhi,Cochin,16:00:00,04:25:00,745,1,10262,3,6
5881,Jet_Airways,Delhi,Cochin,09:00:00,19:00:00,600,1,10262,15,6
5882,Jet_Airways,Banglore,Delhi,07:10:00,10:10:00,180,0,7229,21,4
5883,Air_Asia,Kolkata,Banglore,22:50:00,01:20:00,150,0,3807,27,6
5884,Multiple_Carriers,Delhi,Cochin,15:15:00,01:35:00,620,1,7695,21,3
5885,Air_India,Kolkata,Banglore,05:50:00,08:55:00,1625,2,12723,18,5
5886,Spicejet,Mumbai,Hyderabad,13:15:00,14:45:00,90,0,2175,15,5
5887,Indigo,Delhi,Cochin,09:15:00,01:30:00,975,1,6628,27,5
5888,Jet_Airways,Delhi,Cochin,14:35:00,04:25:00,830,2,13376,12,6
5889,Indigo,Kolkata,Banglore,15:10:00,17:45:00,155,0,4148,27,3
5890,Jet_Airways,Delhi,Cochin,05:25:00,04:25:00,1380,2,9254,27,3
5891,Jet_Airways,Banglore,Delhi,18:55:00,22:00:00,185,0,8016,24,6
5892,Jet_Airways,Banglore,Delhi,17:45:00,20:45:00,180,0,4030,1,5
5893,Jet_Airways,Banglore,Delhi,17:45:00,20:45:00,180,0,5198,12,5
5894,Air_Asia,Kolkata,Banglore,19:55:00,22:25:00,150,0,4409,15,4
5895,Air_India,Mumbai,Hyderabad,13:55:00,15:25:00,90,0,10082,1,3
5896,Jet_Airways,Kolkata,Banglore,14:05:00,10:05:00,1200,1,9663,18,5
5897,Spicejet,Banglore,Delhi,05:55:00,08:35:00,160,0,3971,3,4
5898,Indigo,Chennai,Kolkata,07:55:00,10:15:00,140,0,6297,15,3
5899,Spicejet,Banglore,Delhi,05:55:00,08:35:00,160,0,3573,9,5
5900,Jet_Airways,Kolkata,Banglore,14:05:00,22:35:00,510,1,10844,21,5
5901,Indigo,Banglore,Delhi,06:05:00,08:50:00,165,0,4423,27,4
5902,Jet_Airways,Banglore,Delhi,14:05:00,21:20:00,435,1,19225,6,3
5903,Indigo,Chennai,Kolkata,22:05:00,00:30:00,145,0,6297,12,3
5904,Spicejet,Kolkata,Banglore,22:20:00,00:40:00,140,0,3849,6,3
5905,Multiple_Carriers,Delhi,Cochin,08:00:00,15:30:00,450,1,15078,6,3
5906,Indigo,Kolkata,Banglore,19:20:00,23:45:00,265,1,4205,12,5
5907,Air_India,Banglore,Delhi,13:20:00,16:10:00,170,0,5228,27,5
5908,Multiple_Carriers,Delhi,Cochin,07:00:00,21:00:00,840,1,7408,6,6
5909,Jet_Airways,Banglore,Delhi,11:10:00,14:05:00,175,0,7229,9,6
5910,Jet_Airways,Delhi,Cochin,14:35:00,04:25:00,830,2,10919,15,6
5911,Jet_Airways,Banglore,Delhi,15:15:00,18:10:00,175,0,4544,1,5
5912,Jet_Airways,Delhi,Cochin,08:00:00,04:25:00,1225,1,6540,21,3
5914,Jet_Airways,Delhi,Cochin,10:00:00,19:00:00,540,1,16079,21,5
5915,Multiple_Carriers,Delhi,Cochin,18:15:00,01:30:00,435,1,13377,1,6
5916,Indigo,Banglore,Delhi,18:55:00,21:50:00,175,0,4823,3,6
5917,Jet_Airways,Kolkata,Banglore,17:00:00,10:55:00,1075,1,14151,15,5
5918,Goair,Kolkata,Banglore,23:30:00,07:45:00,495,1,6095,9,5
5919,Air_India,Delhi,Cochin,10:00:00,19:15:00,555,1,12029,27,5
5920,Air_India,Kolkata,Banglore,19:00:00,11:05:00,965,1,4437,6,4
5921,Indigo,Banglore,Delhi,01:30:00,04:15:00,165,0,3419,27,6
5922,Indigo,Banglore,Delhi,10:10:00,13:00:00,170,0,3943,1,4
5923,Multiple_Carriers,Delhi,Cochin,14:00:00,01:35:00,695,1,13542,21,3
5924,Air_India,Delhi,Cochin,17:40:00,23:00:00,320,1,7174,27,6
5925,Indigo,Mumbai,Hyderabad,09:10:00,10:35:00,85,0,7417,9,3
5926,Jet_Airways,Delhi,Cochin,13:25:00,04:25:00,900,2,16704,9,5
5927,Air_India,Kolkata,Banglore,20:45:00,23:20:00,155,0,4435,18,3
5929,Air_Asia,Banglore,Delhi,23:55:00,02:45:00,170,0,3383,21,6
5930,Indigo,Kolkata,Banglore,04:40:00,07:15:00,155,0,4804,21,4
5931,Air_Asia,Banglore,Delhi,04:55:00,07:45:00,170,0,3383,27,5
5932,Indigo,Kolkata,Banglore,15:10:00,20:30:00,320,1,6991,24,5
5933,Air_India,Delhi,Cochin,05:00:00,19:15:00,2295,2,10441,9,5
5934,Indigo,Delhi,Cochin,07:35:00,12:00:00,265,1,5073,21,3
5935,Multiple_Carriers,Delhi,Cochin,10:20:00,01:35:00,915,1,7695,21,3
5936,Air_India,Delhi,Cochin,20:40:00,09:25:00,765,1,7480,24,5
5937,Jet_Airways,Delhi,Cochin,11:30:00,12:35:00,1505,1,10262,9,6
5938,Jet_Airways,Banglore,Delhi,22:55:00,11:25:00,750,1,13817,12,3
5939,Jet_Airways,Kolkata,Banglore,09:35:00,19:10:00,575,1,13067,21,5
5940,Spicejet,Mumbai,Hyderabad,13:15:00,14:45:00,90,0,1965,6,6
5941,Indigo,Delhi,Cochin,06:50:00,16:10:00,560,1,6674,6,6
5942,Air_India,Mumbai,Hyderabad,05:05:00,16:55:00,710,2,16172,12,3
5943,Multiple_Carriers,Delhi,Cochin,12:50:00,19:15:00,385,1,7268,24,6
5944,Jet_Airways,Banglore,Delhi,07:00:00,12:15:00,315,1,17524,15,3
5945,Multiple_Carriers,Delhi,Cochin,18:00:00,01:30:00,450,1,7888,21,5
5946,Indigo,Mumbai,Hyderabad,19:05:00,20:35:00,90,0,2754,6,6
5947,Air_India,Banglore,Delhi,12:00:00,23:55:00,715,3,10573,3,3
5948,Multiple_Carriers,Delhi,Cochin,11:40:00,19:00:00,440,1,11789,9,6
5949,Jet_Airways,Kolkata,Banglore,20:25:00,19:10:00,1365,1,13067,6,5
5950,Indigo,Banglore,Delhi,00:40:00,03:25:00,165,0,4238,24,3
5951,Multiple_Carriers,Delhi,Cochin,07:30:00,19:00:00,690,1,9794,21,5
5952,Air_India,Delhi,Cochin,07:05:00,09:25:00,1580,2,7615,21,3
5953,Jet_Airways,Delhi,Cochin,10:20:00,04:25:00,2525,2,11664,21,3
5954,Jet_Airways,Kolkata,Banglore,06:30:00,19:50:00,800,1,7064,1,4
5955,Indigo,Kolkata,Banglore,19:20:00,23:45:00,265,1,3809,15,4
5956,Spicejet,Kolkata,Banglore,17:10:00,19:40:00,150,0,3841,18,6
5957,Multiple_Carriers,Delhi,Cochin,11:40:00,01:30:00,830,1,6795,27,5
5958,Indigo,Kolkata,Banglore,15:15:00,20:05:00,290,1,4565,24,4
5959,Indigo,Delhi,Cochin,18:35:00,01:35:00,420,1,12351,9,3
5960,Indigo,Delhi,Cochin,21:05:00,00:20:00,195,0,5021,18,3
5961,Air_India,Delhi,Cochin,13:05:00,09:25:00,1220,2,10467,21,5
5962,Air_India,Banglore,Delhi,17:00:00,19:45:00,165,0,6121,15,4
5963,Spicejet,Chennai,Kolkata,17:45:00,20:05:00,140,0,6300,15,3
5964,Air_Asia,Banglore,Delhi,05:50:00,08:40:00,170,0,10715,1,3
5965,Air_India,Kolkata,Banglore,14:15:00,16:45:00,150,0,5510,24,5
5966,Jet_Airways,Banglore,Delhi,18:55:00,22:00:00,185,0,6144,3,5
5968,Air_India,Mumbai,Hyderabad,12:45:00,19:25:00,1840,2,13253,6,3
5969,Jet_Airways,Kolkata,Banglore,06:30:00,19:50:00,800,1,13941,12,5
5970,Indigo,Kolkata,Banglore,20:20:00,22:55:00,155,0,4488,1,4
5971,Spicejet,Kolkata,Banglore,06:55:00,09:30:00,155,0,3841,3,6
5972,Multiple_Carriers,Delhi,Cochin,11:25:00,19:15:00,470,1,7575,15,5
5973,Air_India,Delhi,Cochin,16:40:00,19:15:00,1595,2,9968,27,5
5974,Jet_Airways,Delhi,Cochin,13:25:00,19:00:00,1775,2,15129,9,5
5975,Indigo,Kolkata,Banglore,07:10:00,12:40:00,330,1,4864,6,5
5976,Air_India,Delhi,Cochin,17:20:00,09:25:00,965,1,7480,3,6
5977,Multiple_Carriers,Delhi,Cochin,07:00:00,18:50:00,710,1,15867,6,3
5978,Jet_Airways,Kolkata,Banglore,09:35:00,22:05:00,750,1,13067,21,5
5979,Air_India,Kolkata,Banglore,16:50:00,07:55:00,905,1,8366,9,5
5980,Air_India,Delhi,Cochin,12:55:00,19:15:00,1820,2,21571,3,3
5981,Air_Asia,Banglore,Delhi,04:55:00,07:45:00,170,0,4282,12,5
5982,Air_India,Delhi,Cochin,16:55:00,19:15:00,1580,2,13591,9,5
5983,Vistara,Kolkata,Banglore,20:20:00,23:25:00,1625,1,7927,1,4
5984,Jet_Airways,Delhi,Cochin,15:00:00,19:00:00,1680,1,14714,3,6
5985,Jet_Airways,Banglore,Delhi,18:55:00,16:10:00,1275,1,11087,12,3
5986,Air_India,Delhi,Cochin,04:00:00,07:40:00,1660,1,28322,1,3
5987,Jet_Airways,Kolkata,Banglore,17:00:00,19:10:00,1570,1,9314,1,5
5988,Indigo,Delhi,Cochin,15:10:00,20:00:00,290,1,7060,9,6
5989,Indigo,Chennai,Kolkata,11:35:00,14:00:00,145,0,7900,1,3
5990,Jet_Airways,Mumbai,Hyderabad,02:55:00,04:20:00,85,0,5678,24,6
5991,Indigo,Kolkata,Banglore,19:35:00,00:10:00,275,1,4860,24,4
5992,Spicejet,Mumbai,Hyderabad,05:45:00,07:15:00,90,0,2017,1,5
5993,Indigo,Kolkata,Banglore,08:10:00,13:00:00,290,1,5069,12,6
5994,Vistara,Kolkata,Banglore,07:10:00,10:45:00,1655,1,9397,9,6
5995,Indigo,Delhi,Cochin,10:35:00,15:35:00,300,1,5073,6,4
5996,Air_India,Kolkata,Banglore,05:55:00,23:15:00,1040,3,15145,24,3
5997,Multiple_Carriers,Delhi,Cochin,09:15:00,19:15:00,600,1,8099,24,6
5998,Air_India,Banglore,Delhi,11:50:00,19:50:00,480,1,14594,6,3
5999,Indigo,Delhi,Cochin,14:30:00,17:35:00,185,0,4729,27,3
6000,Indigo,Kolkata,Banglore,22:15:00,00:50:00,155,0,4804,21,5
6001,Jet_Airways,Delhi,Cochin,11:40:00,19:00:00,440,2,19644,27,5
6002,Air_India,Delhi,Cochin,19:45:00,19:15:00,1410,2,8656,27,3
6003,Jet_Airways,Delhi,Cochin,09:40:00,12:35:00,1615,2,13014,9,6
6004,Indigo,Delhi,Cochin,06:40:00,16:10:00,570,1,6442,27,3
6005,Jet_Airways,Delhi,Cochin,13:00:00,12:35:00,1415,1,12373,9,5
6006,Jet_Airways,Kolkata,Banglore,09:35:00,14:25:00,1730,1,10539,6,6
6007,Jet_Airways,Kolkata,Banglore,20:00:00,09:20:00,800,1,10844,21,5
6008,Vistara,Kolkata,Banglore,17:00:00,09:05:00,965,1,8452,6,6
6009,Indigo,Delhi,Cochin,08:35:00,22:30:00,835,1,7144,18,5
6010,Spicejet,Banglore,Delhi,20:30:00,23:20:00,170,0,5126,9,3
6011,Multiple_Carriers,Delhi,Cochin,19:00:00,01:30:00,390,1,6795,12,6
6012,Jet_Airways,Kolkata,Banglore,21:10:00,10:05:00,775,1,8586,12,5
6013,Spicejet,Kolkata,Banglore,09:00:00,11:25:00,145,0,4439,18,5
6014,Spicejet,Banglore,Delhi,09:35:00,12:30:00,175,0,6205,15,3
6015,Indigo,Banglore,Delhi,00:30:00,03:25:00,175,0,4284,6,5
6016,Jet_Airways,Kolkata,Banglore,16:30:00,23:35:00,425,1,14571,6,6
6017,Air_Asia,Kolkata,Banglore,19:55:00,22:25:00,150,0,3807,6,4
6018,Spicejet,Kolkata,Banglore,06:55:00,09:35:00,160,0,3850,6,3
6019,Spicejet,Kolkata,Banglore,11:35:00,18:50:00,435,1,8479,18,5
6020,Multiple_Carriers,Delhi,Cochin,09:00:00,21:00:00,720,1,8073,18,5
6021,Indigo,Banglore,Delhi,13:00:00,15:50:00,170,0,3943,1,6
6022,Indigo,Chennai,Kolkata,11:35:00,14:00:00,145,0,4332,9,5
6023,Spicejet,Kolkata,Banglore,17:10:00,19:40:00,150,0,4174,27,4
6024,Air_India,Banglore,Delhi,11:50:00,08:55:00,1265,1,14594,1,3
6025,Jet_Airways,Delhi,Cochin,05:30:00,19:00:00,810,2,11507,3,6
6026,Multiple_Carriers,Delhi,Cochin,07:10:00,22:30:00,920,1,6093,15,6
6027,Indigo,Banglore,Delhi,18:25:00,21:20:00,175,0,8033,24,3
6028,Indigo,Banglore,Delhi,16:55:00,19:55:00,180,0,4823,27,6
6029,Jet_Airways,Delhi,Cochin,21:25:00,12:35:00,910,2,13292,3,6
6030,Multiple_Carriers,Delhi,Cochin,11:40:00,19:15:00,455,1,9526,15,6
6031,Spicejet,Kolkata,Banglore,22:20:00,00:40:00,140,0,3815,21,3
6032,Indigo,Chennai,Kolkata,13:15:00,15:35:00,140,0,3597,27,6
6033,Jet_Airways,Delhi,Cochin,14:35:00,04:25:00,830,2,13376,15,6
6034,Spicejet,Mumbai,Hyderabad,05:45:00,07:15:00,90,0,2017,9,5
6035,Air_India,Kolkata,Banglore,09:25:00,01:20:00,955,2,11853,24,3
6036,Jet_Airways,Delhi,Cochin,13:00:00,19:00:00,360,1,10262,12,6
6037,Spicejet,Chennai,Kolkata,09:30:00,12:05:00,155,0,3859,24,3
6038,Air_India,Kolkata,Banglore,07:00:00,05:25:00,1345,2,12744,9,6
6039,Multiple_Carriers,Delhi,Cochin,17:50:00,01:30:00,460,2,18485,1,6
6040,Air_India,Kolkata,Banglore,09:50:00,08:55:00,1385,2,13227,6,5
6041,Indigo,Chennai,Kolkata,19:35:00,21:55:00,140,0,3597,21,6
6042,Indigo,Kolkata,Banglore,15:15:00,17:45:00,150,0,4804,12,5
6043,Indigo,Banglore,Delhi,06:05:00,08:50:00,165,0,4423,15,6
6044,Jet_Airways,Delhi,Cochin,15:00:00,12:35:00,1295,1,10262,9,6
6045,Spicejet,Chennai,Kolkata,09:45:00,12:00:00,135,0,3543,6,5
6046,Indigo,Kolkata,Banglore,21:25:00,00:05:00,160,0,4174,12,4
6047,Spicejet,Delhi,Cochin,16:35:00,22:50:00,375,1,7084,9,3
6048,Air_India,Kolkata,Banglore,09:50:00,08:55:00,1385,2,14960,15,5
6049,Jet_Airways,Kolkata,Banglore,06:30:00,16:20:00,590,1,13339,24,3
6050,Jet_Airways,Banglore,Delhi,08:20:00,11:20:00,180,0,7229,12,4
6051,Indigo,Delhi,Cochin,05:05:00,16:10:00,665,1,6818,18,5
6053,Indigo,Delhi,Cochin,15:00:00,01:30:00,630,1,6316,9,6
6054,Air_India,Delhi,Cochin,18:05:00,21:10:00,185,0,5201,18,6
6055,Indigo,Delhi,Cochin,23:30:00,04:35:00,305,1,10958,18,5
6056,Indigo,Chennai,Kolkata,11:35:00,14:00:00,145,0,3858,21,6
6057,Jet_Airways,Delhi,Cochin,13:00:00,19:00:00,360,1,10262,9,6
6058,Air_India,Kolkata,Banglore,09:10:00,13:15:00,245,1,8996,24,5
6059,Jet_Airways,Delhi,Cochin,05:10:00,19:45:00,2315,2,8098,27,3
6060,Spicejet,Chennai,Kolkata,08:20:00,10:35:00,135,0,3543,1,5
6061,Multiple_Carriers,Delhi,Cochin,07:30:00,19:00:00,690,1,10529,24,5
6062,Jet_Airways,Delhi,Cochin,02:15:00,18:50:00,995,1,7438,21,3
6063,Jet_Airways,Delhi,Cochin,14:00:00,04:25:00,865,1,12373,9,5
6064,Indigo,Banglore,Delhi,07:10:00,10:05:00,175,0,4823,27,5
6065,Jet_Airways,Banglore,Delhi,08:20:00,11:20:00,180,0,5769,21,6
6066,Multiple_Carriers,Delhi,Cochin,07:00:00,13:20:00,380,1,9042,21,3
6067,Air_India,Delhi,Cochin,17:20:00,09:25:00,965,1,4697,6,4
6068,Jet_Airways,Kolkata,Banglore,14:05:00,19:50:00,345,1,10844,9,5
6069,Air_Asia,Banglore,Delhi,04:55:00,07:45:00,170,0,8420,9,6
6070,Multiple_Carriers,Delhi,Cochin,07:10:00,16:10:00,540,1,7563,6,3
6071,Air_India,Delhi,Cochin,20:40:00,09:25:00,765,1,7480,15,5
6072,Jet_Airways,Banglore,Delhi,11:10:00,14:05:00,175,0,4030,6,5
6073,Multiple_Carriers,Delhi,Cochin,07:10:00,22:30:00,920,1,6513,12,6
6074,Jet_Airways,Kolkata,Banglore,10:20:00,17:35:00,435,1,8355,9,6
6075,Multiple_Carriers,Delhi,Cochin,15:05:00,01:30:00,625,2,16655,21,5
6076,Jet_Airways,Kolkata,Banglore,05:45:00,18:15:00,750,1,10844,18,5
6077,Spicejet,Kolkata,Banglore,17:10:00,19:40:00,150,0,3873,21,6
6078,Indigo,Kolkata,Banglore,15:15:00,17:45:00,150,0,5224,9,6
6079,Jet_Airways,Kolkata,Banglore,16:30:00,12:00:00,1170,1,10844,15,5
6080,Indigo,Kolkata,Banglore,05:30:00,08:20:00,170,0,4778,3,3
6081,Jet_Airways,Delhi,Cochin,20:50:00,18:50:00,1320,1,16289,9,3
6082,Air_India,Delhi,Cochin,05:10:00,08:00:00,170,0,5674,18,3
6083,Air_India,Mumbai,Hyderabad,06:00:00,11:55:00,1795,2,12854,12,3
6084,Air_India,Banglore,Delhi,22:00:00,11:05:00,785,1,8425,9,3
6085,Jet_Airways,Delhi,Cochin,05:30:00,18:50:00,2240,2,9328,21,3
6086,Multiple_Carriers,Delhi,Cochin,02:15:00,15:30:00,795,1,17057,3,3
6087,Jet_Airways,Banglore,Delhi,19:50:00,22:50:00,180,0,7229,3,5
6088,Indigo,Delhi,Cochin,11:30:00,21:00:00,570,1,14871,3,3
6089,Jet_Airways,Delhi,Cochin,12:15:00,19:00:00,1845,2,14300,27,6
6090,Jet_Airways,Kolkata,Banglore,21:10:00,09:20:00,730,1,8529,12,6
6091,Multiple_Carriers,Delhi,Cochin,04:55:00,19:00:00,845,1,10877,9,6
6092,Indigo,Kolkata,Banglore,17:35:00,22:15:00,280,1,5386,21,5
6093,Multiple_Carriers,Delhi,Cochin,10:45:00,18:50:00,485,1,11622,27,3
6094,Multiple_Carriers,Delhi,Cochin,03:50:00,19:00:00,910,1,10197,27,5
6095,Air_Asia,Delhi,Cochin,16:45:00,22:30:00,345,1,8028,21,5
6096,Indigo,Mumbai,Hyderabad,12:00:00,13:30:00,90,0,2754,1,6
6097,Air_India,Banglore,Delhi,08:15:00,21:25:00,790,1,6781,3,3
6098,Spicejet,Kolkata,Banglore,17:10:00,19:40:00,150,0,3841,21,5
6099,Multiple_Carriers,Delhi,Cochin,10:20:00,19:15:00,535,1,8266,6,6
6100,Indigo,Banglore,Delhi,07:10:00,10:05:00,175,0,6144,24,3
6101,Jet_Airways,Banglore,Delhi,11:10:00,14:05:00,175,0,4544,24,4
6102,Jet_Airways,Delhi,Cochin,05:30:00,12:35:00,425,2,14441,3,6
6103,Air_India,Mumbai,Hyderabad,21:05:00,22:25:00,80,0,3100,12,6
6104,Jet_Airways,Kolkata,Banglore,20:25:00,14:25:00,1080,1,13067,18,5
6105,Jet_Airways,Kolkata,Banglore,18:55:00,23:35:00,1720,1,8529,12,6
6106,Indigo,Delhi,Cochin,08:35:00,16:10:00,455,1,6442,15,5
6107,Multiple_Carriers,Delhi,Cochin,10:20:00,21:00:00,640,1,6480,27,6
6108,Air_India,Banglore,Delhi,10:30:00,11:20:00,1490,1,11003,3,3
6109,Vistara,Banglore,Delhi,21:00:00,23:50:00,170,0,4668,12,6
6110,Jet_Airways,Kolkata,Banglore,06:30:00,04:40:00,1330,1,13941,9,5
6111,Vistara,Kolkata,Banglore,07:10:00,18:50:00,700,1,8820,12,5
6112,Air_India,Delhi,Cochin,17:45:00,23:00:00,315,1,9064,9,3
6113,Jet_Airways,Kolkata,Banglore,08:25:00,19:50:00,685,1,10844,6,6
6114,Jet_Airways,Delhi,Cochin,05:30:00,19:00:00,810,2,15129,18,5
6115,Multiple_Carriers,Delhi,Cochin,07:10:00,16:10:00,540,1,6513,9,5
6116,Jet_Airways,Kolkata,Banglore,17:00:00,23:35:00,395,1,14676,9,6
6117,Indigo,Banglore,Delhi,07:10:00,10:05:00,175,0,4823,18,5
6118,Indigo,Kolkata,Banglore,15:15:00,17:45:00,150,0,4174,12,4
6119,Jet_Airways,Delhi,Cochin,15:55:00,04:25:00,750,2,19172,9,3
6120,Spicejet,Banglore,Delhi,05:55:00,08:35:00,160,0,4423,12,4
6121,Spicejet,Kolkata,Banglore,06:55:00,09:30:00,155,0,3873,12,6
6122,Indigo,Delhi,Cochin,21:50:00,03:35:00,345,1,7189,3,6
6123,Jet_Airways,Kolkata,Banglore,06:30:00,04:40:00,1330,1,13731,6,6
6124,Jet_Airways,Kolkata,Banglore,09:35:00,10:55:00,1520,1,14151,12,5
6125,Air_India,Chennai,Kolkata,11:40:00,13:55:00,135,0,4667,21,5
6127,Jet_Airways,Kolkata,Banglore,20:25:00,19:10:00,1365,1,11467,1,5
6128,Vistara,Mumbai,Hyderabad,08:45:00,16:45:00,480,1,12395,6,3
6129,Multiple_Carriers,Delhi,Cochin,17:15:00,00:55:00,460,1,7858,21,5
6130,Indigo,Kolkata,Banglore,20:20:00,22:55:00,155,0,4804,24,5
6131,Jet_Airways,Kolkata,Banglore,20:25:00,09:45:00,800,1,13469,9,6
6132,Indigo,Delhi,Cochin,14:30:00,17:35:00,185,0,7673,6,3
6133,Jet_Airways,Kolkata,Banglore,17:00:00,18:00:00,1500,1,14151,9,6
6134,Jet_Airways,Delhi,Cochin,15:00:00,12:35:00,1295,1,10262,24,6
6135,Jet_Airways,Delhi,Cochin,09:40:00,12:35:00,1615,2,13014,24,6
6136,Jet_Airways,Delhi,Cochin,13:00:00,19:00:00,360,1,12373,9,5
6137,Jet_Airways,Delhi,Cochin,10:00:00,19:00:00,540,1,11399,18,5
6138,Spicejet,Banglore,Delhi,09:30:00,12:20:00,170,0,3971,6,5
6139,Multiple_Carriers,Delhi,Cochin,06:00:00,21:00:00,900,1,6007,27,6
6140,Air_India,Banglore,Delhi,10:30:00,22:55:00,745,1,6383,15,3
6141,Indigo,Banglore,Delhi,08:30:00,11:20:00,170,0,5740,12,5
6142,Spicejet,Mumbai,Hyderabad,13:15:00,14:45:00,90,0,1965,15,6
6143,Multiple_Carriers,Delhi,Cochin,07:10:00,21:20:00,850,2,5935,21,3
6144,Indigo,Kolkata,Banglore,09:35:00,12:20:00,165,0,4174,6,4
6145,Indigo,Delhi,Cochin,04:45:00,13:20:00,515,1,7738,21,3
6146,Air_India,Delhi,Cochin,22:00:00,19:15:00,1275,2,10441,24,5
6147,Air_India,Mumbai,Hyderabad,21:05:00,22:25:00,80,0,3100,15,3
6148,Jet_Airways,Delhi,Cochin,17:30:00,19:00:00,1530,1,14714,6,6
6149,Vistara,Kolkata,Banglore,17:00:00,18:50:00,1550,1,9135,9,6
6150,Air_India,Kolkata,Banglore,16:50:00,18:30:00,1540,1,7893,1,4
6151,Jet_Airways,Kolkata,Banglore,17:00:00,23:35:00,395,1,12121,6,5
6152,Air_India,Delhi,Cochin,14:10:00,17:10:00,180,0,6094,9,6
6153,Indigo,Banglore,Delhi,10:10:00,13:00:00,170,0,4423,9,6
6154,Jet_Airways,Banglore,Delhi,20:35:00,07:40:00,665,1,7832,21,3
6155,Vistara,Banglore,Delhi,11:30:00,14:20:00,170,0,5403,3,4
6156,Spicejet,Kolkata,Banglore,09:00:00,11:25:00,145,0,3841,1,4
6157,Jet_Airways,Delhi,Cochin,10:45:00,04:25:00,1060,2,11093,21,3
6158,Jet_Airways,Banglore,Delhi,19:50:00,22:50:00,180,0,7229,24,4
