airline,date_of_journey,source,destination,departure_time,arrival_time,duration,total_stops,additional_info,price
Multiple_Carriers,2019-06-09,Delhi,Cochin,07:00:00,19:00:00,720,1,No Info,12192
Air_India,2019-06-12,Delhi,Cochin,13:00:00,19:15:00,375,1,No Info,8372
Air_India,2019-03-15,Banglore,Delhi,17:00:00,22:55:00,1795,2,No Info,8534
Spicejet,2019-06-09,Delhi,Cochin,08:45:00,13:15:00,270,1,No Info,5264
Jet_Airways,2019-05-21,Kolkata,Banglore,16:30:00,04:40:00,730,1,No Info,14388
Jet_Airways,2019-05-21,Delhi,Cochin,13:00:00,19:00:00,360,1,No Info,16079
Jet_Airways,2019-03-09,Banglore,Delhi,08:55:00,09:30:00,1475,1,In-flight meal not included,11087
Jet_Airways,2019-06-06,Delhi,Cochin,19:45:00,19:00:00,1395,1,No Info,14714
Indigo,2019-04-21,Kolkata,Banglore,11:30:00,14:05:00,155,0,No Info,5644
Spicejet,2019-06-01,Kolkata,Banglore,06:55:00,09:30:00,155,0,No check-in baggage included,3841
Indigo,2019-05-18,Delhi,Cochin,08:35:00,22:30:00,835,1,No Info,7144
Jet_Airways,2019-06-24,Delhi,Cochin,15:00:00,19:00:00,1680,1,In-flight meal not included,10262
Jet_Airways,2019-06-09,Mumbai,Hyderabad,07:05:00,08:30:00,85,0,In-flight meal not included,4050
Jet_Airways,2019-05-24,Mumbai,Hyderabad,19:35:00,21:05:00,90,0,No Info,5678
Jet_Airways,2019-05-24,Kolkata,Banglore,18:55:00,16:20:00,1285,1,In-flight meal not included,10844
Air_India,2019-06-09,Kolkata,Banglore,07:00:00,20:25:00,805,1,No Info,10413
Jet_Airways,2019-05-01,Mumbai,Hyderabad,10:20:00,11:50:00,90,0,No Info,8040
Air_India,2019-05-12,Mumbai,Hyderabad,06:20:00,07:40:00,80,0,No Info,3100
Air_India,2019-06-12,Kolkata,Banglore,09:25:00,18:30:00,545,1,No Info,8366
Spicejet,2019-06-12,Kolkata,Banglore,08:35:00,17:15:00,520,1,No Info,7189
Vistara,2019-03-21,Banglore,Delhi,06:40:00,21:55:00,915,1,No Info,6065
Jet_Airways,2019-06-24,Mumbai,Hyderabad,08:45:00,10:15:00,90,0,In-flight meal not included,4995
Air_India,2019-06-09,Delhi,Cochin,05:00:00,07:40:00,1600,2,No Info,10756
Air_Asia,2019-05-15,Kolkata,Banglore,19:55:00,22:25:00,150,0,No Info,4409
Jet_Airways,2019-06-12,Kolkata,Banglore,09:35:00,21:05:00,690,1,In-flight meal not included,10539
Air_India,2019-03-01,Banglore,Delhi,05:50:00,22:45:00,1015,1,No Info,14069
Vistara,2019-05-01,Kolkata,Banglore,20:20:00,20:20:00,1440,1,No Info,8610
Jet_Airways,2019-04-01,Kolkata,Banglore,16:30:00,19:50:00,1640,1,No Info,12681
Air_India,2019-05-21,Delhi,Cochin,05:15:00,06:50:00,1535,1,No Info,7480
Indigo,2019-03-03,Banglore,Delhi,01:30:00,04:15:00,165,0,No Info,6860
Multiple_Carriers,2019-06-09,Delhi,Cochin,18:15:00,01:30:00,435,1,No Info,13587
Jet_Airways,2019-06-09,Delhi,Cochin,13:00:00,12:35:00,1415,1,In-flight meal not included,10262
Multiple_Carriers,2019-06-06,Delhi,Cochin,09:45:00,22:30:00,765,1,No Info,9646
Multiple_Carriers,2019-06-03,Delhi,Cochin,07:30:00,19:15:00,705,1,No Info,9736
Multiple_Carriers,2019-03-21,Delhi,Cochin,07:05:00,15:30:00,505,1,No Info,14486
Indigo,2019-05-27,Delhi,Cochin,02:00:00,07:45:00,345,1,No Info,6147
Jet_Airways,2019-05-12,Banglore,Delhi,17:45:00,20:45:00,180,0,No Info,7229
Jet_Airways,2019-06-09,Delhi,Cochin,21:25:00,12:35:00,910,2,No Info,13292
Jet_Airways,2019-06-06,Kolkata,Banglore,17:00:00,18:00:00,1500,1,No Info,12692
Jet_Airways,2019-06-21,Banglore,Delhi,17:45:00,20:45:00,180,0,No Info,8541
Air_India,2019-06-01,Delhi,Cochin,14:25:00,19:15:00,1730,2,No Info,13591
Vistara,2019-05-21,Banglore,Delhi,17:00:00,19:35:00,155,0,No Info,4878
Jet_Airways,2019-05-15,Kolkata,Banglore,20:00:00,08:15:00,735,1,No Info,13941
Multiple_Carriers,2019-05-18,Delhi,Cochin,10:20:00,01:30:00,910,1,No Info,7670
Indigo,2019-06-24,Delhi,Cochin,07:30:00,21:00:00,810,1,No Info,6093
Jet_Airways,2019-03-21,Mumbai,Hyderabad,19:35:00,21:05:00,90,0,No Info,5678
Spicejet,2019-03-15,Chennai,Kolkata,08:20:00,10:35:00,135,0,No Info,6300
Jet_Airways,2019-05-06,Kolkata,Banglore,20:25:00,23:35:00,1630,1,In-flight meal not included,8066
Jet_Airways,2019-06-12,Kolkata,Banglore,16:30:00,19:50:00,1640,1,In-flight meal not included,8529
Air_Asia,2019-06-06,Kolkata,Banglore,07:35:00,23:30:00,955,1,No Info,6810
Air_India,2019-03-12,Banglore,Delhi,00:30:00,08:45:00,495,1,No Info,13492
Indigo,2019-05-21,Kolkata,Banglore,06:35:00,12:10:00,335,2,No Info,6103
Indigo,2019-06-03,Mumbai,Hyderabad,01:40:00,03:10:00,90,0,No Info,2754
Jet_Airways,2019-05-01,Mumbai,Hyderabad,07:05:00,08:30:00,85,0,In-flight meal not included,4995
Spicejet,2019-04-15,Banglore,Delhi,09:30:00,12:20:00,170,0,No check-in baggage included,4319
Jet_Airways,2019-03-01,Banglore,Delhi,22:50:00,11:25:00,755,1,1 Long layover,31825
Multiple_Carriers,2019-05-21,Delhi,Cochin,08:00:00,19:00:00,660,1,No Info,10197
Jet_Airways,2019-06-09,Delhi,Cochin,09:40:00,19:00:00,560,2,In-flight meal not included,10368
Air_India,2019-03-03,Delhi,Cochin,22:00:00,19:15:00,1275,2,No Info,22096
Jet_Airways,2019-05-15,Kolkata,Banglore,09:35:00,19:10:00,575,1,No Info,13067
Vistara,2019-05-24,Kolkata,Banglore,07:10:00,20:20:00,790,1,No Info,9555
Indigo,2019-06-15,Delhi,Cochin,14:20:00,22:30:00,490,1,No Info,6412
Multiple_Carriers,2019-06-01,Delhi,Cochin,07:30:00,19:00:00,690,1,No Info,11200
Jet_Airways,2019-06-09,Kolkata,Banglore,18:55:00,12:00:00,1025,1,No Info,14571
Indigo,2019-05-24,Banglore,Delhi,22:10:00,01:00:00,170,0,No Info,3419
Air_India,2019-03-18,Banglore,Delhi,21:05:00,23:55:00,170,0,No Info,4441
Multiple_Carriers,2019-03-21,Delhi,Cochin,15:00:00,01:35:00,635,1,No Info,13542
Indigo,2019-03-06,Delhi,Cochin,06:40:00,21:20:00,880,2,No Info,6610
Air_India,2019-03-03,Delhi,Cochin,21:30:00,19:15:00,1305,2,No Info,12287
Indigo,2019-05-27,Mumbai,Hyderabad,12:00:00,13:30:00,90,0,No Info,2754
Jet_Airways,2019-03-12,Banglore,Delhi,20:35:00,15:15:00,1120,1,In-flight meal not included,11087
Multiple_Carriers,2019-03-27,Delhi,Cochin,07:05:00,21:20:00,855,2,No Info,6128
Jet_Airways,2019-05-21,Delhi,Cochin,19:30:00,04:25:00,535,2,In-flight meal not included,13029
Jet_Airways,2019-06-27,Delhi,Cochin,19:10:00,12:35:00,1045,2,In-flight meal not included,11150
Jet_Airways,2019-03-24,Kolkata,Banglore,21:10:00,10:05:00,775,1,No Info,14914
Multiple_Carriers,2019-05-18,Delhi,Cochin,10:20:00,19:15:00,535,1,No Info,8476
Air_India,2019-05-06,Kolkata,Banglore,09:50:00,23:15:00,805,2,No Info,14120
Jet_Airways,2019-06-12,Delhi,Cochin,12:15:00,04:25:00,970,2,No Info,14300
Indigo,2019-03-03,Banglore,Delhi,20:00:00,22:55:00,175,0,No Info,6860
Indigo,2019-06-06,Banglore,Delhi,04:00:00,06:50:00,170,0,No Info,3943
Jet_Airways,2019-06-06,Delhi,Cochin,11:30:00,19:00:00,450,1,No Info,14714
Air_India,2019-06-09,Mumbai,Hyderabad,06:20:00,07:40:00,80,0,No Info,3100
Air_India,2019-05-21,Kolkata,Banglore,09:25:00,18:30:00,545,1,No Info,8366
Jet_Airways,2019-04-01,Kolkata,Banglore,20:00:00,22:35:00,1595,1,In-flight meal not included,7064
Multiple_Carriers,2019-06-27,Delhi,Cochin,10:20:00,19:00:00,520,1,No Info,11264
Jet_Airways,2019-05-09,Banglore,Delhi,19:50:00,22:50:00,180,0,No Info,7229
Indigo,2019-06-27,Mumbai,Hyderabad,21:20:00,22:50:00,90,0,No Info,2227
Vistara,2019-03-09,Chennai,Kolkata,07:05:00,09:20:00,135,0,No Info,6627
Indigo,2019-03-06,Delhi,Cochin,05:35:00,08:50:00,195,0,No Info,7673
Jet_Airways,2019-06-12,Kolkata,Banglore,08:25:00,16:20:00,475,1,In-flight meal not included,9899
Jet_Airways,2019-04-01,Kolkata,Banglore,20:25:00,10:55:00,870,1,No Info,11467
Jet_Airways,2019-03-21,Delhi,Cochin,18:20:00,18:50:00,1470,2,No Info,12604
Spicejet,2019-03-21,Delhi,Cochin,15:55:00,21:55:00,360,1,No Info,5511
Indigo,2019-05-27,Delhi,Cochin,15:00:00,01:30:00,630,1,No Info,6628
Jet_Airways,2019-06-09,Kolkata,Banglore,20:00:00,22:35:00,1595,1,In-flight meal not included,10844
Jet_Airways,2019-03-21,Delhi,Cochin,19:10:00,04:25:00,1995,2,In-flight meal not included,8834
Jet_Airways,2019-04-01,Kolkata,Banglore,16:30:00,04:40:00,730,1,In-flight meal not included,7064
Air_India,2019-03-27,Delhi,Cochin,13:05:00,07:40:00,1115,2,No Info,8875
Air_Asia,2019-05-12,Kolkata,Banglore,07:35:00,19:25:00,710,1,No Info,5320
Multiple_Carriers,2019-03-06,Delhi,Cochin,09:00:00,15:30:00,390,1,In-flight meal not included,15136
Indigo,2019-04-06,Banglore,Delhi,04:00:00,06:50:00,170,0,No Info,4423
Multiple_Carriers,2019-03-09,Delhi,Cochin,06:40:00,19:15:00,755,1,No Info,13082
Jet_Airways,2019-06-24,Delhi,Cochin,14:35:00,04:25:00,830,2,No Info,13376
Vistara,2019-06-12,Kolkata,Banglore,07:10:00,23:25:00,975,1,No Info,8610
Air_India,2019-05-21,Kolkata,Banglore,12:00:00,18:30:00,1830,2,No Info,10151
Air_Asia,2019-04-27,Kolkata,Banglore,22:50:00,01:20:00,150,0,No Info,4409
Jet_Airways,2019-05-18,Delhi,Cochin,19:45:00,04:25:00,520,1,In-flight meal not included,12373
Indigo,2019-03-15,Banglore,Delhi,16:55:00,19:45:00,170,0,No Info,8033
Jet_Airways,2019-05-12,Kolkata,Banglore,20:25:00,14:25:00,1080,1,No Info,13067
Jet_Airways,2019-06-24,Delhi,Cochin,13:00:00,04:25:00,925,1,In-flight meal not included,10262
Air_India,2019-05-18,Kolkata,Banglore,05:50:00,08:55:00,1625,2,No Info,12723
Indigo,2019-05-21,Mumbai,Hyderabad,02:35:00,04:05:00,90,0,No Info,2754
Air_India,2019-03-21,Delhi,Cochin,17:15:00,19:15:00,1560,2,No Info,8770
Indigo,2019-06-06,Chennai,Kolkata,07:55:00,10:15:00,140,0,No Info,3850
Jet_Airways,2019-05-09,Delhi,Cochin,19:45:00,19:00:00,1395,1,In-flight meal not included,12373
Multiple_Carriers,2019-05-15,Delhi,Cochin,03:50:00,19:00:00,910,1,No Info,10197
Multiple_Carriers,2019-06-27,Delhi,Cochin,16:00:00,01:30:00,570,1,No Info,13377
Air_India,2019-06-03,Delhi,Cochin,20:15:00,19:15:00,1380,2,No Info,13381
Air_India,2019-03-24,Kolkata,Banglore,05:55:00,23:15:00,2480,2,No Info,13990
Air_India,2019-06-12,Kolkata,Banglore,12:00:00,07:55:00,1195,2,No Info,9416
Jet_Airways,2019-06-06,Delhi,Cochin,18:25:00,04:25:00,600,2,In-flight meal not included,12142
Indigo,2019-04-06,Banglore,Delhi,07:10:00,10:05:00,175,0,No Info,4823
Jet_Airways,2019-05-06,Kolkata,Banglore,20:00:00,19:50:00,1430,1,No Info,14388
Jet_Airways,2019-05-12,Kolkata,Banglore,06:30:00,16:20:00,590,1,In-flight meal not included,10844
Indigo,2019-06-24,Delhi,Cochin,17:05:00,22:15:00,310,1,No Info,6147
Air_India,2019-03-06,Delhi,Cochin,14:10:00,17:10:00,180,0,No Info,7931
Spicejet,2019-05-06,Mumbai,Hyderabad,22:45:00,00:15:00,90,0,No check-in baggage included,2175
Indigo,2019-03-18,Mumbai,Hyderabad,19:05:00,20:30:00,85,0,No Info,2754
Jet_Airways,2019-05-15,Kolkata,Banglore,21:10:00,19:50:00,1360,1,In-flight meal not included,10844
Jet_Airways,2019-05-09,Delhi,Cochin,19:45:00,04:25:00,520,1,In-flight meal not included,12373
Spicejet,2019-04-01,Banglore,Delhi,05:55:00,08:35:00,160,0,No Info,3971
Jet_Airways,2019-04-12,Banglore,Delhi,07:10:00,10:10:00,180,0,No Info,7229
Jet_Airways,2019-05-01,Kolkata,Banglore,21:10:00,09:20:00,730,1,No Info,14781
Indigo,2019-06-18,Kolkata,Banglore,15:15:00,17:45:00,150,0,No Info,4804
Indigo,2019-05-06,Kolkata,Banglore,09:35:00,12:20:00,165,0,No Info,4804
Multiple_Carriers,2019-05-21,Delhi,Cochin,10:20:00,01:30:00,910,1,No Info,7485
Air_India,2019-05-21,Kolkata,Banglore,10:00:00,23:15:00,795,1,No Info,11936
Multiple_Carriers,2019-06-09,Delhi,Cochin,11:25:00,19:00:00,455,1,No Info,11200
Air_India,2019-05-09,Delhi,Cochin,20:15:00,19:15:00,1380,2,No Info,13591
Jet_Airways,2019-05-09,Kolkata,Banglore,06:30:00,04:40:00,1330,1,In-flight meal not included,8586
Jet_Airways,2019-05-09,Kolkata,Banglore,08:25:00,16:20:00,475,1,No Info,13941
Multiple_Carriers,2019-05-15,Delhi,Cochin,10:00:00,21:00:00,660,1,No Info,13727
Jet_Airways,2019-05-21,Delhi,Cochin,18:15:00,19:00:00,1485,1,No Info,16079
Jet_Airways,2019-05-09,Kolkata,Banglore,08:25:00,20:45:00,740,1,In-flight meal not included,10844
Jet_Airways,2019-03-09,Banglore,Delhi,05:50:00,15:00:00,550,1,In-flight meal not included,10037
Indigo,2019-05-06,Mumbai,Hyderabad,19:05:00,20:35:00,90,0,No Info,2754
Air_India,2019-05-24,Kolkata,Banglore,09:50:00,12:30:00,1600,2,No Info,15170
Vistara,2019-03-12,Mumbai,Hyderabad,07:30:00,09:25:00,1555,1,No Info,12080
Indigo,2019-06-18,Chennai,Kolkata,07:55:00,10:15:00,140,0,No Info,3850
Jet_Airways,2019-05-21,Kolkata,Banglore,10:20:00,17:35:00,435,1,No Info,8355
Air_India,2019-06-06,Kolkata,Banglore,10:00:00,01:20:00,920,2,No Info,13033
Air_India,2019-03-27,Delhi,Cochin,07:05:00,09:25:00,1580,2,No Info,6565
Jet_Airways,2019-05-15,Kolkata,Banglore,18:55:00,10:05:00,910,1,In-flight meal not included,9663
Spicejet,2019-03-24,Banglore,Delhi,20:30:00,23:20:00,170,0,No check-in baggage included,5469
Air_India,2019-03-06,Delhi,Cochin,05:55:00,07:40:00,1545,2,No Info,15428
Jet_Airways,2019-06-24,Delhi,Cochin,09:40:00,04:25:00,1125,2,In-flight meal not included,10368
Indigo,2019-03-03,Banglore,Delhi,16:55:00,19:45:00,170,0,No Info,8855
Jet_Airways,2019-05-24,Kolkata,Banglore,14:05:00,23:35:00,570,1,No Info,14571
Jet_Airways,2019-05-01,Kolkata,Banglore,09:35:00,21:05:00,690,1,In-flight meal not included,12384
Vistara,2019-05-18,Kolkata,Banglore,20:20:00,20:20:00,1440,1,No Info,9555
Indigo,2019-03-09,Kolkata,Banglore,15:10:00,17:45:00,155,0,No Info,4462
Indigo,2019-06-01,Banglore,Delhi,23:30:00,02:20:00,170,0,No Info,4591
Jet_Airways,2019-05-12,Banglore,Delhi,11:10:00,14:05:00,175,0,No Info,7229
Jet_Airways,2019-06-09,Kolkata,Banglore,21:10:00,08:15:00,665,1,No Info,14939
Indigo,2019-06-15,Chennai,Kolkata,15:40:00,18:25:00,165,0,No Info,3540
Spicejet,2019-06-09,Delhi,Cochin,08:45:00,13:15:00,270,1,No check-in baggage included,5158
Indigo,2019-05-09,Delhi,Cochin,11:25:00,21:00:00,575,1,No Info,6979
Jet_Airways,2019-06-24,Delhi,Cochin,19:15:00,04:25:00,550,1,In-flight meal not included,10262
Jet_Airways,2019-06-09,Delhi,Cochin,09:00:00,04:25:00,1165,1,In-flight meal not included,10262
Indigo,2019-03-09,Delhi,Cochin,20:30:00,01:35:00,305,1,No Info,6937
Jet_Airways,2019-03-27,Delhi,Cochin,11:30:00,18:50:00,440,1,No Info,12242
Jet_Airways,2019-03-24,Kolkata,Banglore,13:55:00,04:45:00,890,1,No Info,13759
Indigo,2019-06-12,Kolkata,Banglore,08:10:00,13:00:00,290,1,No Info,5069
Jet_Airways,2019-04-09,Delhi,Cochin,13:25:00,19:00:00,1775,2,No Info,9483
Indigo,2019-06-18,Kolkata,Banglore,20:25:00,23:10:00,165,0,No Info,4804
Air_India,2019-03-03,Mumbai,Hyderabad,21:05:00,22:25:00,80,0,No Info,4937
Indigo,2019-04-09,Kolkata,Banglore,15:30:00,18:05:00,155,0,No Info,4174
Indigo,2019-03-21,Delhi,Cochin,07:35:00,22:20:00,885,1,No Info,6558
Spicejet,2019-06-06,Kolkata,Banglore,11:15:00,18:30:00,435,1,No Info,10156
Jet_Airways,2019-06-15,Delhi,Cochin,14:00:00,12:35:00,1355,1,In-flight meal not included,10262
Indigo,2019-05-27,Chennai,Kolkata,14:45:00,17:05:00,140,0,No Info,3597
Indigo,2019-04-21,Banglore,Delhi,21:15:00,00:15:00,180,0,No Info,4423
Jet_Airways,2019-06-06,Kolkata,Banglore,06:30:00,07:25:00,1495,2,In-flight meal not included,10118
Multiple_Carriers,2019-03-03,Delhi,Cochin,07:30:00,18:50:00,680,1,No Info,15135
Jet_Airways,2019-05-21,Kolkata,Banglore,06:30:00,20:50:00,860,2,In-flight meal not included,10118
Spicejet,2019-03-03,Banglore,Delhi,15:35:00,23:40:00,485,1,No Info,6315
Jet_Airways,2019-03-12,Banglore,Delhi,20:35:00,21:20:00,1485,1,In-flight meal not included,11087
Jet_Airways,2019-06-01,Delhi,Cochin,20:55:00,12:35:00,940,1,In-flight meal not included,10262
Spicejet,2019-05-24,Kolkata,Banglore,06:55:00,09:30:00,155,0,No check-in baggage included,3841
Indigo,2019-03-24,Banglore,Delhi,10:10:00,13:00:00,170,0,No Info,4777
Jet_Airways,2019-03-21,Banglore,Delhi,11:40:00,07:40:00,1200,1,In-flight meal not included,7832
Jet_Airways,2019-06-12,Kolkata,Banglore,08:25:00,19:50:00,685,1,In-flight meal not included,9899
Multiple_Carriers,2019-03-01,Delhi,Cochin,12:50:00,19:15:00,385,1,No Info,36983
Vistara,2019-06-27,Chennai,Kolkata,07:05:00,09:20:00,135,0,No Info,3687
Jet_Airways,2019-03-06,Banglore,Delhi,05:45:00,10:25:00,280,1,No Info,19225
Air_India,2019-05-18,Delhi,Cochin,19:45:00,19:15:00,1410,2,No Info,10651
Air_India,2019-03-15,Banglore,Delhi,08:15:00,08:50:00,1475,1,No Info,5521
Jet_Airways,2019-03-21,Delhi,Cochin,06:20:00,04:25:00,1325,2,In-flight meal not included,8273
Air_India,2019-06-09,Kolkata,Banglore,09:25:00,21:50:00,745,1,No Info,8366
Multiple_Carriers,2019-06-15,Delhi,Cochin,08:30:00,19:15:00,645,1,No Info,8937
Multiple_Carriers,2019-05-18,Delhi,Cochin,07:05:00,16:10:00,545,1,No Info,9646
Jet_Airways,2019-05-24,Kolkata,Banglore,17:00:00,22:05:00,1745,1,No Info,13067
Multiple_Carriers,2019-03-06,Delhi,Cochin,09:10:00,18:50:00,580,1,No Info,15135
Air_India,2019-05-24,Kolkata,Banglore,09:50:00,23:15:00,805,2,No Info,15170
Jet_Airways,2019-03-27,Delhi,Cochin,19:15:00,19:45:00,1470,1,In-flight meal not included,5963
Spicejet,2019-05-18,Kolkata,Banglore,15:05:00,20:20:00,315,1,No Info,4963
Jet_Airways,2019-04-09,Banglore,Delhi,08:20:00,11:20:00,180,0,No Info,7229
Air_India,2019-06-01,Banglore,Delhi,10:00:00,12:45:00,165,0,No Info,6961
Jet_Airways,2019-05-27,Delhi,Cochin,09:40:00,12:35:00,1615,2,No Info,15129
Air_India,2019-03-24,Kolkata,Banglore,09:10:00,21:50:00,760,2,No Info,15187
Jet_Airways,2019-05-06,Mumbai,Hyderabad,07:05:00,08:30:00,85,0,No Info,8040
Air_India,2019-05-21,Kolkata,Banglore,16:45:00,08:55:00,970,2,No Info,14960
Indigo,2019-06-01,Banglore,Delhi,20:00:00,22:50:00,170,0,No Info,4823
Jet_Airways,2019-05-15,Banglore,Delhi,15:15:00,18:10:00,175,0,No Info,7229
Indigo,2019-03-03,Delhi,Cochin,07:35:00,21:20:00,825,2,No Info,9413
Jet_Airways,2019-03-27,Delhi,Cochin,02:15:00,04:25:00,1570,1,In-flight meal not included,6017
Multiple_Carriers,2019-05-27,Delhi,Cochin,11:30:00,19:15:00,465,1,In-flight meal not included,9254
Multiple_Carriers,2019-03-21,Delhi,Cochin,07:30:00,18:50:00,680,1,No Info,14629
Jet_Airways,2019-06-09,Banglore,Delhi,11:10:00,14:05:00,175,0,In-flight meal not included,7229
Air_Asia,2019-05-09,Kolkata,Banglore,19:55:00,23:30:00,215,1,No Info,5162
Spicejet,2019-05-09,Banglore,Delhi,05:55:00,08:35:00,160,0,No check-in baggage included,3573
Multiple_Carriers,2019-05-15,Delhi,Cochin,10:20:00,19:15:00,535,1,No Info,8266
Jet_Airways,2019-03-03,Delhi,Cochin,05:40:00,04:25:00,1365,2,No Info,19266
Jet_Airways,2019-05-01,Kolkata,Banglore,14:05:00,23:35:00,570,1,No Info,14781
Jet_Airways,2019-03-21,Delhi,Cochin,19:15:00,18:50:00,1415,2,In-flight meal not included,8938
Jet_Airways,2019-05-09,Delhi,Cochin,13:25:00,19:00:00,1775,2,No Info,15129
Air_Asia,2019-05-27,Delhi,Cochin,16:45:00,06:35:00,830,1,No Info,6752
Jet_Airways,2019-03-21,Banglore,Delhi,20:35:00,11:25:00,890,1,In-flight meal not included,7832
Air_India,2019-06-09,Delhi,Cochin,21:00:00,19:15:00,1335,1,No Info,8372
Vistara,2019-06-15,Banglore,Delhi,07:00:00,09:40:00,160,0,No Info,4878
Indigo,2019-05-01,Delhi,Cochin,21:50:00,03:35:00,345,1,No Info,6349
Jet_Airways,2019-06-12,Kolkata,Banglore,18:55:00,12:00:00,1025,1,In-flight meal not included,8529
Vistara,2019-05-15,Banglore,Delhi,07:00:00,09:40:00,160,0,No Info,4668
Jet_Airways,2019-03-06,Delhi,Cochin,13:00:00,18:50:00,350,1,No Info,17024
Jet_Airways,2019-05-15,Kolkata,Banglore,17:00:00,21:05:00,1685,1,No Info,14151
Air_India,2019-05-18,Delhi,Cochin,09:45:00,23:00:00,795,1,No Info,8907
Indigo,2019-03-09,Delhi,Cochin,04:45:00,12:55:00,490,1,No Info,16162
Spicejet,2019-03-01,Kolkata,Banglore,09:00:00,11:30:00,150,0,No Info,5515
Jet_Airways,2019-03-24,Banglore,Delhi,05:45:00,10:25:00,280,1,In-flight meal not included,8147
Vistara,2019-03-09,Banglore,Delhi,21:10:00,00:05:00,175,0,No Info,7240
Jet_Airways,2019-05-15,Kolkata,Banglore,16:30:00,16:20:00,1430,1,In-flight meal not included,10844
Multiple_Carriers,2019-04-09,Delhi,Cochin,09:00:00,19:15:00,615,1,No Info,12853
Jet_Airways,2019-03-21,Banglore,Delhi,11:40:00,12:15:00,1475,1,In-flight meal not included,7832
Jet_Airways,2019-03-21,Delhi,Cochin,18:20:00,04:25:00,2045,2,No Info,13082
Indigo,2019-05-09,Banglore,Delhi,18:55:00,21:50:00,175,0,No Info,4823
Indigo,2019-06-24,Banglore,Delhi,18:55:00,21:50:00,175,0,No Info,4823
Multiple_Carriers,2019-06-01,Delhi,Cochin,07:05:00,16:10:00,545,1,No Info,9646
Indigo,2019-03-27,Delhi,Cochin,04:45:00,21:00:00,975,1,No Info,7258
Multiple_Carriers,2019-06-01,Delhi,Cochin,13:00:00,21:00:00,480,1,No Info,7933
Jet_Airways,2019-03-21,Banglore,Delhi,21:25:00,11:25:00,840,1,In-flight meal not included,7832
Multiple_Carriers,2019-03-03,Delhi,Cochin,10:20:00,01:35:00,915,1,No Info,15147
Jet_Airways,2019-06-15,Delhi,Cochin,17:30:00,04:25:00,655,1,In-flight meal not included,10262
Jet_Airways,2019-05-24,Mumbai,Hyderabad,07:05:00,08:30:00,85,0,In-flight meal not included,4995
Jet_Airways,2019-06-12,Kolkata,Banglore,18:55:00,20:45:00,1550,1,In-flight meal not included,8529
Multiple_Carriers,2019-05-15,Delhi,Cochin,07:30:00,19:00:00,690,1,No Info,10529
Jet_Airways,2019-06-15,Banglore,Delhi,06:00:00,08:45:00,165,0,In-flight meal not included,7229
Jet_Airways,2019-03-12,Banglore,Delhi,22:55:00,12:25:00,810,1,In-flight meal not included,11087
Spicejet,2019-03-01,Chennai,Kolkata,08:20:00,10:35:00,135,0,No Info,7298
Indigo,2019-06-15,Chennai,Kolkata,11:35:00,14:00:00,145,0,No Info,3858
Vistara,2019-03-18,Banglore,Delhi,21:10:00,00:05:00,175,0,No Info,11598
Jet_Airways,2019-05-15,Kolkata,Banglore,09:35:00,23:35:00,840,1,No Info,14151
Indigo,2019-03-24,Banglore,Delhi,23:30:00,02:20:00,170,0,No Info,4944
Jet_Airways,2019-05-21,Kolkata,Banglore,08:25:00,19:50:00,685,1,In-flight meal not included,10844
Jet_Airways,2019-03-18,Banglore,Delhi,11:40:00,20:20:00,520,1,In-flight meal not included,11087
Indigo,2019-06-18,Chennai,Kolkata,19:35:00,21:55:00,140,0,No Info,3597
Indigo,2019-05-27,Mumbai,Hyderabad,20:05:00,21:40:00,95,0,No Info,2227
Indigo,2019-05-09,Delhi,Cochin,11:25:00,01:30:00,845,1,No Info,8330
Indigo,2019-06-09,Kolkata,Banglore,19:20:00,23:45:00,265,1,No Info,4205
Air_India,2019-05-01,Banglore,Delhi,21:05:00,23:55:00,170,0,No Info,6121
Jet_Airways,2019-03-24,Mumbai,Hyderabad,15:50:00,17:20:00,90,0,In-flight meal not included,2228
Jet_Airways,2019-06-15,Delhi,Cochin,11:30:00,19:00:00,450,1,In-flight meal not included,10262
Vistara,2019-03-06,Mumbai,Hyderabad,08:45:00,16:45:00,480,1,No Info,12395
Jet_Airways,2019-03-15,Banglore,Delhi,11:40:00,18:25:00,405,1,In-flight meal not included,9134
Multiple_Carriers,2019-03-21,Delhi,Cochin,13:00:00,01:35:00,755,1,No Info,13542
Vistara,2019-03-24,Kolkata,Banglore,09:55:00,09:10:00,1395,1,No Info,10842
Multiple_Carriers,2019-06-01,Delhi,Cochin,12:50:00,01:30:00,760,1,No Info,6795
Spicejet,2019-04-15,Banglore,Delhi,21:10:00,00:05:00,175,0,No check-in baggage included,3919
Jet_Airways,2019-03-21,Banglore,Delhi,16:55:00,11:25:00,1110,1,In-flight meal not included,7832
Spicejet,2019-05-12,Chennai,Kolkata,08:20:00,10:35:00,135,0,No Info,3597
Jet_Airways,2019-05-27,Banglore,Delhi,18:55:00,22:00:00,185,0,No Info,7229
Jet_Airways,2019-03-09,Delhi,Cochin,18:15:00,18:50:00,1475,1,No Info,16289
Air_India,2019-03-01,Banglore,Delhi,11:05:00,22:45:00,700,1,No Info,14069
